"y" "x"
"120" 0 -1.02412879060491
"121" 0 0.117646597100126
"122" 0 -0.947474614184802
"123" 0 -0.490557443700668
"124" 0 -0.256092192198247
"125" 1 1.84386200523221
"126" 0 -0.651949901695459
"127" 0 0.235386572284857
"128" 1 0.0779608495637108
"129" 0 -0.961856634130129
"130" 1 -0.0713080861235987
"131" 1 1.44455085842335
"132" 1 0.451504053079215
"133" 1 0.0412329219929399
"134" 0 -0.422496832339625
"135" 0 -2.05324722154052
"136" 1 1.13133721341418
"137" 0 -1.46064007092482
"138" 1 0.739947510877334
"139" 1 1.90910356921748
"140" 0 -1.4438931609718
"141" 1 0.701784335374711
"142" 0 -0.262197489402468
"143" 0 -1.57214415914549
"144" 0 -1.51466765378175
"145" 0 -1.60153617357459
"146" 0 -0.530906522170303
"147" 0 -1.4617555849959
"148" 1 0.687916772975828
"149" 1 2.10010894052567
"150" 0 -1.28703047603518
"151" 1 0.787738847475178
"152" 0 0.76904224100091
"153" 0 0.332202578950118
"154" 0 -1.00837660827701
"155" 0 -0.119452606630659
"156" 0 -0.280395335170247
"157" 1 0.56298953322048
"158" 1 -0.372438756103829
"159" 1 0.976973386685621
"160" 0 -0.374580857767014
"161" 0 1.05271146557933
"162" 0 -1.04917700666607
"163" 0 -1.26015524475811
"164" 1 3.2410399349424
"165" 0 -0.416857588160432
"166" 0 0.298227591540715
"167" 1 0.636569674033849
"168" 1 -0.483780625708744
"169" 0 0.516862044313609
"170" 1 0.368964527385086
"171" 0 -0.215380507641693
"172" 1 0.0652930335253153
"173" 0 -0.034067253738464
"174" 1 2.12845189901618
"175" 1 -0.741336096272828
"176" 0 -1.09599626707466
"177" 1 0.0377883991710788
"178" 0 0.310480749443137
"179" 1 0.436523478910183
"180" 1 -0.458365332711106
"181" 1 -1.06332613397119
"182" 1 1.26318517608949
"183" 0 -0.349650387953555
"184" 0 -0.865512862653374
"185" 1 -0.236279568941097
"186" 0 -0.197175894348552
"187" 1 1.10992028971364
"188" 0 0.0847372921971965
"189" 1 0.754053785184521
"190" 1 -0.499292017172261
"191" 0 0.214445309581601
"192" 0 -0.324685911490835
"193" 0 0.0945835281735714
"194" 1 -0.895363357977542
"195" 0 -1.31080153332797
"196" 1 1.99721338474797
"197" 1 0.600708823672418
"198" 0 -1.25127136162494
"199" 0 -0.611165916680421
"200" 0 -1.18548008459731
"201" 1 2.19881034888372
"202" 1 1.31241297643351
"203" 1 -0.265145056696353
"204" 1 0.54319405923209
"205" 0 -0.41433994791886
"206" 0 -0.476246894615578
"207" 0 -0.788602837850243
"208" 0 -0.594617267459511
"209" 1 1.65090746733669
"210" 0 -0.0540281250854405
"211" 1 0.119245236427584
"212" 0 0.243687429599092
"213" 1 1.23247587848534
"214" 0 -0.51606383094478
"215" 0 -0.992507150392037
"216" 1 1.67569693240319
"217" 0 -0.441163216905286
"218" 0 -0.723065969939874
"219" 0 -1.23627311888329
"220" 0 -1.2847157223178
"221" 0 -0.573973479297987
"222" 1 0.617985817166529
"223" 1 1.10984813892972
"224" 1 0.707588353835588
"225" 1 -0.363657297095253
"226" 1 0.0597499373846007
"227" 0 -0.70459646368007
"228" 0 -0.71721816157401
"229" 0 0.88465049897692
"230" 0 -1.01559257860354
"231" 1 1.95529396549246
"232" 1 -0.0903195939658516
"233" 1 0.214538826629216
"234" 0 -0.738527704739573
"235" 0 -0.57438868976327
"236" 0 -1.31701613230524
"237" 1 -0.182925388372727
"238" 1 0.418982404924464
"239" 1 0.32430434416138
"240" 1 -0.781536487054751
"241" 0 -0.788621970854002
"242" 0 -0.502198718342861
"243" 1 1.49606066984635
"244" 1 -1.13730362066574
"245" 1 -0.179051594380198
"246" 1 1.90236182167893
"247" 0 -0.100974885328808
"248" 0 -1.35984070382139
"249" 0 -0.664769435274062
"250" 1 0.485459978904878
"251" 1 -0.375602871669773
"252" 1 -0.561876363549783
"253" 0 -0.343917234128459
"254" 0 0.0904966471392212
"255" 1 1.59850877114583
"256" 0 -0.088565112138884
"257" 1 1.08079949615152
"258" 1 0.630754115650567
"259" 0 -0.113639895506141
"260" 1 -1.5329020028906
"261" 0 -0.52111731755252
"262" 1 -0.489870453138474
"263" 1 0.0471544327615272
"264" 1 1.30019867766682
"265" 1 2.29307897383109
"266" 1 1.54758105898377
"267" 0 -0.133150964328944
"268" 0 -1.75652739555764
"269" 0 -0.388779864071743
"270" 1 0.0892072230732945
"271" 1 0.845013004067436
"272" 1 0.962527968484271
"273" 1 0.684309429416465
"274" 0 -1.39527434979947
"275" 0 0.849643045633355
"276" 1 -0.446557216427222
"277" 0 0.174802700161256
"278" 1 0.0745511771737346
"279" 1 0.428166764970505
"280" 1 0.0246749828261399
"281" 0 -1.66747509758566
"282" 0 0.736495964773442
"283" 1 0.386026568349676
"284" 0 -0.265651625278222
"285" 1 0.118144511046681
"286" 1 0.134038645368463
"287" 1 0.221019468561002
"288" 1 1.64084616597749
"289" 1 -0.219050378933476
"290" 1 0.168065383884658
"291" 1 1.16838387306909
"292" 0 1.05418102337692
"293" 1 1.14526311038036
"294" 0 -0.577468001059557
"295" 1 2.00248273029283
"296" 1 0.066700870930183
"297" 1 1.86685184470686
"298" 0 -1.35090268603071
"299" 0 0.0209835863542375
"300" 1 1.24991457096922
"301" 0 -0.715242187222796
"302" 1 -0.752688968217742
"303" 0 -0.938538703606894
"304" 0 -1.05251327933874
"305" 1 -0.437159533180399
"306" 1 0.331179172958982
"307" 0 -2.01421049792072
"308" 0 0.211980433372292
"309" 1 1.23667504641657
"310" 1 2.03757401824044
"311" 1 1.30117599220059
"312" 1 0.756774763795962
"313" 0 -1.72673039911433
"314" 0 -0.601506708006782
"315" 0 -0.352046456582617
"316" 0 0.703523902756894
"317" 0 -0.105671334003774
"318" 0 -1.25864862806017
"319" 1 1.68443570809411
"320" 1 0.911391291795963
"321" 0 0.237430272491026
"322" 1 1.21810861032581
"323" 0 -1.33877428723497
"324" 1 0.6608202977898
"325" 0 -0.522912376313422
"326" 1 0.683745521850712
"327" 0 -0.0608219546600742
"328" 1 0.632960713031451
"329" 1 1.33551761505939
"330" 0 0.00729009031689879
"331" 1 1.01755863695209
"332" 0 -1.18843403514798
"333" 0 -0.721604440436015
"334" 1 1.51921771138818
"335" 0 0.377387973023929
"336" 0 -2.05222282043373
"337" 0 -1.36403745208238
"338" 1 -0.200781015589121
"339" 0 0.865779404334488
"340" 1 -0.101883255715222
"341" 1 0.624187472020653
"342" 1 0.959005377787825
"343" 1 1.67105482886294
"344" 0 0.0560167332749619
"345" 0 -0.051981906180899
"346" 0 -1.75323735914227
"347" 0 0.0993275940878275
"348" 0 -0.571850057895563
"349" 0 -0.974009582804091
"350" 0 -0.17990623104754
"351" 1 1.01494317274366
"352" 0 -1.99274848868858
"353" 0 -0.427279287205429
"354" 0 0.116637283582706
"355" 0 -0.893207570054953
"356" 1 0.333902942499225
"357" 1 0.411429920615731
"358" 0 -0.0330361592759917
"359" 0 -2.46589819376003
"360" 1 2.57145814586664
"361" 0 -0.205299257468199
"362" 1 0.65119328158767
"363" 1 0.273766491036548
"364" 0 1.02467323481835
"365" 1 0.817659446374088
"366" 0 -0.209793171228509
"367" 1 0.378167772208507
"368" 0 -0.945408831123893
"369" 1 0.856923010899318
"370" 0 -0.461038338884354
"371" 1 2.41677335378821
"372" 0 -1.65104889568819
"373" 0 -0.463987242966015
"374" 1 0.825379862759242
"375" 1 0.510132546878663
"376" 0 -0.589481038515
"377" 1 -0.996780742207522
"378" 1 0.144475704710697
"379" 0 -0.0143074131669134
"380" 0 -1.79028123726406
"381" 1 0.034551067133851
"382" 1 0.190230315692457
"383" 0 0.174726396981842
"384" 0 -1.05501704260268
"385" 0 0.476133278302629
"386" 1 1.37857013695924
"387" 1 0.456236403179813
"388" 0 -1.13558847037434
"389" 0 -0.435645469691905
"390" 0 0.346103619553607
"391" 0 -0.647045631318269
"392" 0 -2.15764633501528
"393" 1 0.884250820028209
"394" 0 -0.829477611624518
"395" 1 -0.573560270768283
"396" 0 1.50390060900454
"397" 0 -0.774144929605405
"398" 1 0.845731540189296
"399" 0 -1.26068287881878
"400" 1 -0.354542403073978
"401" 1 -0.0735560191364783
"402" 0 -1.16865142442436
"403" 0 -0.634748264908909
"404" 1 -0.0288415529283144
"405" 0 0.67069596873393
"406" 0 -1.65054654342511
"407" 0 -0.349754239211268
"408" 1 0.756406438545484
"409" 0 -0.538809159977592
"410" 1 0.227291921672942
"411" 0 0.492228570064431
"412" 0 0.267835015331683
"413" 1 0.653257679471382
"414" 0 -0.12270866097738
"415" 1 -0.41367651359212
"416" 0 -2.64314895202898
"417" 0 -0.092941018479472
"418" 1 0.430284696359987
"419" 1 0.53539884086815
"420" 0 -0.555278351313252
"421" 1 1.77950290977515
"422" 0 0.286424419628825
"423" 1 0.126315858458886
"424" 1 1.27226677946852
"425" 0 -0.718466221319259
"426" 0 -0.450338623924712
"427" 1 2.39745248004976
"428" 0 0.011129187220888
"429" 1 1.63356842140831
"430" 0 -1.43850664491452
"431" 1 -0.190516802042901
"432" 1 0.378423903636832
"433" 1 0.300038545205798
"434" 0 -1.00563625951084
"435" 1 0.0192592746253708
"436" 0 -1.07742065311198
"437" 1 0.712703325244282
"438" 1 1.08477508986065
"439" 0 -2.22498769648741
"440" 1 1.23569346230014
"441" 0 -1.24104449680849
"442" 1 0.454769268982633
"443" 1 0.659902638142608
"444" 0 -0.199889828101433
"445" 0 -0.645113956859792
"446" 0 0.16532102124205
"447" 1 0.438818700714454
"448" 1 0.883302819948705
"449" 0 -2.05233698390195
"450" 0 -1.63637926805902
"451" 1 1.43040234118818
"452" 1 1.04662884711155
"453" 1 0.435288948907682
"454" 1 0.71517840711106
"455" 0 0.917174917641003
"456" 0 -2.66092279846568
"457" 1 1.11027709663882
"458" 0 -0.484987596562325
"459" 0 0.230616830631202
"460" 0 -0.295157800883577
"461" 1 0.871964954078744
"462" 0 -0.348472448955611
"463" 0 0.518503765888248
"464" 0 -0.390684978638979
"465" 0 -1.09278720910151
"466" 1 1.21001051044026
"467" 1 0.740900011274274
"468" 1 1.72426223915645
"469" 1 0.0651539325793032
"470" 1 1.12500274582817
"471" 1 1.97541905401908
"472" 0 -0.281482115038967
"473" 0 -1.32295111275522
"474" 0 -0.239351567138116
"475" 0 -0.214041239985383
"476" 1 0.15168050450932
"477" 1 1.71230497731928
"478" 0 -0.326143892505348
"479" 0 0.373004655804915
"480" 0 -0.227684064895531
"481" 1 0.0204507085250325
"482" 1 0.314057663506262
"483" 1 1.32821469603699
"484" 1 0.121318377490778
"485" 0 0.712842320031113
"486" 1 0.778860029783535
"487" 1 0.914773270855634
"488" 0 -0.574394552184383
"489" 1 1.62688121419468
"490" 1 -0.380956739294013
"491" 1 -0.105784167649752
"492" 1 1.40405026771417
"493" 1 1.29408390614558
"494" 1 -1.08999187241124
"495" 0 -0.873071000417463
"496" 0 -1.35807905937061
"497" 0 0.181847192619832
"498" 1 0.164840867918466
"499" 1 0.364114687355063
"500" 1 0.552157714218558
"501" 1 -0.601892845985016
"502" 0 -0.993698591098714
"503" 1 1.0267850560749
"504" 1 0.751061302606323
"505" 0 -1.5091665373287
"506" 0 -0.0951474508492868
"507" 0 -0.895947822756499
"508" 0 -2.07075107054196
"509" 0 0.150120131188143
"510" 0 -0.0792117092585882
"511" 0 -0.097369267513081
"512" 1 0.216152541801233
"513" 1 0.882465164396587
"514" 1 0.205597504483387
"515" 0 -0.616435842873528
"516" 0 -0.734799251921281
"517" 0 -0.131802793041181
"518" 1 0.310016986578952
"519" 0 -1.03968035270204
"520" 0 -0.184308868842384
"521" 1 0.967267260167914
"522" 1 -0.108280091234486
"523" 0 -0.69842066759439
"524" 0 -0.27594516842554
"525" 1 1.11464854536198
"526" 0 0.550043961214136
"527" 1 1.23667580008161
"528" 1 0.139097857161771
"529" 1 0.410275096490425
"530" 1 -0.558456912348133
"531" 0 0.605370668930333
"532" 0 -0.506333542189239
"533" 0 -1.42056550469574
"534" 1 0.127992965684126
"535" 1 1.94585121773144
"536" 1 0.800914339573062
"537" 1 1.16525338994626
"538" 0 0.358855723093152
"539" 1 -0.608557178316224
"540" 1 -0.202240855110284
"541" 1 -0.273248106811925
"542" 0 -0.468699779782087
"543" 1 0.704167283929716
"544" 0 -1.19736350236541
"545" 1 0.866366132112773
"546" 0 0.864152486225893
"547" 0 -1.19862235906875
"548" 0 0.639491997900534
"549" 1 2.43022665234451
"550" 0 -0.557215481941608
"551" 1 0.844904241408072
"552" 0 -0.782201845619403
"553" 1 1.1107114182028
"554" 1 0.249824719926562
"555" 1 1.65191539162316
"556" 0 -1.45897072853692
"557" 0 -0.0512978861253612
"558" 0 -0.526925176125598
"559" 0 -0.197264869076299
"560" 0 -0.629578742686005
"561" 0 -0.833843580535001
"562" 0 0.57872237461645
"563" 0 -1.08758071407693
"564" 1 1.48403093155628
"565" 0 -1.18620658531375
"566" 0 0.10107915139528
"567" 1 0.532989286826481
"568" 1 0.586735339092625
"569" 0 -0.30174666386638
"570" 0 0.079501995328401
"571" 1 0.961264151809677
"572" 0 -1.45646591707643
"573" 0 -0.781739711532082
"574" 1 0.32040231431661
"575" 0 -0.444781978336992
"576" 1 1.370003993971
"577" 1 0.673253863354836
"578" 1 0.0721667524147558
"579" 0 -1.50775731753668
"580" 0 0.0261002253262418
"581" 1 -0.316415868196993
"582" 0 -0.102346513520598
"583" 1 -1.18155922705569
"584" 1 0.498658043829925
"585" 0 -1.03895644030703
"586" 0 -0.22622198144241
"587" 0 0.381425829451352
"588" 0 -0.783515789013048
"589" 1 0.582991405680064
"590" 0 -1.31651040165169
"591" 0 -2.80977467896054
"592" 0 0.464967990785852
"593" 1 0.840539826961
"594" 0 -0.285845423591384
"595" 1 0.504126254591608
"596" 0 -1.15591652508367
"597" 0 -0.127148606825662
"598" 0 -1.94151837604062
"599" 1 1.18118089143852
"600" 1 1.85991086154316
"601" 1 1.07401226028199
"602" 1 -0.0273469664137418
"603" 0 -0.0333303422759193
"604" 0 -1.5160676231511
"605" 1 0.790385343888228
"606" 0 -0.210734180691776
"607" 0 -0.656742925361075
"608" 0 -1.41202579265831
"609" 1 -0.299762496646272
"610" 0 -0.849061135016708
"611" 1 -0.397030520327837
"612" 0 -1.2175999877636
"613" 1 1.6875894829457
"614" 0 -0.0160025272079689
"615" 1 1.07494507727239
"616" 0 -2.60169967025765
"617" 0 -0.453197829994837
"618" 0 -0.675482291592071
"619" 0 -1.22292617936591
"620" 1 1.54660915422409
"621" 0 -1.41528191976949
"622" 1 0.318390260408025
"623" 1 0.846436285579692
"624" 0 0.178190188418023
"625" 0 -0.875255477495516
"626" 1 0.941165806724167
"627" 1 0.170588081840838
"628" 0 -1.06349790638204
"629" 0 -1.38804904760206
"630" 1 2.08671743449315
"631" 0 -0.678503145418437
"632" 0 -1.85557165391804
"633" 1 0.533259362753652
"634" 1 0.310230256060895
"635" 0 -1.3538343357226
"636" 0 -1.94295641358195
"637" 1 -0.116302517158606
"638" 1 1.13939629170942
"639" 1 0.636124035182149
"640" 0 -0.492937424161977
"641" 0 -0.834188231584378
"642" 0 0.271066756750545
"643" 1 0.157353347216158
"644" 1 0.629711746692728
"645" 1 -0.395797950288896
"646" 1 0.899354053203099
"647" 1 -0.830811527336248
"648" 0 -0.330544700119963
"649" 1 0.740814523725905
"650" 1 0.989971608627113
"651" 0 -1.93850470145338
"652" 0 0.107190407016153
"653" 0 0.60877901173463
"654" 0 -1.45082431349063
"655" 1 0.480625599875217
"656" 0 -0.828174270396797
"657" 1 1.02025301216443
"658" 1 0.538482032102641
"659" 1 0.769052294995609
"660" 0 0.120719329287034
"661" 1 0.863648434157753
"662" 1 1.38051452831454
"663" 1 1.96624801545563
"664" 0 -0.028395054749065
"665" 0 -2.2490510903324
"666" 0 0.0315260045939917
"667" 1 0.205561208449975
"668" 0 -0.155345347144399
"669" 1 0.568288620777075
"670" 1 1.01067796451426
"671" 0 -0.517982430167822
"672" 0 -0.29409532715611
"673" 0 0.397842208800339
"674" 0 -0.550223741489138
"675" 1 0.0912673834882354
"676" 0 -1.9617075988853
"677" 0 -1.11989972139762
"678" 0 -1.32775547560413
"679" 0 -0.853623696727242
"680" 0 -0.693304527930666
"681" 1 0.38230514254637
"682" 1 0.982113002522641
"683" 1 -0.727383529087535
"684" 1 -0.996838982378005
"685" 0 -1.04168885898951
"686" 1 -0.414588726363674
"687" 0 -0.239029068152564
"688" 0 0.483617533838269
"689" 0 -0.32132484216839
"690" 1 -2.07848926886002
"691" 0 -0.0914342755501383
"692" 1 1.18718681065156
"693" 1 1.19160126851033
"694" 0 -0.78896321811123
"695" 0 -1.54777654363757
"696" 0 2.45806049186527
"697" 0 -0.162421942479419
"698" 1 -0.0974512501056172
"699" 1 0.420574188698147
"700" 1 -1.61403945661912
"701" 0 -0.728219111191288
"702" 0 -1.54044240529001
"703" 0 -0.693094614010595
"704" 0 0.118849433004561
"705" 0 -1.36470945798691
"706" 0 0.589982679367313
"707" 0 0.289344028817336
"708" 0 -0.904215025620639
"709" 0 0.226324942381064
"710" 1 0.748081162493843
"711" 0 1.06109525326174
"712" 0 -0.212848278646528
"713" 0 -0.0936367939110456
"714" 0 -0.0867141349819251
"715" 1 1.44146175605504
"716" 0 1.12507189227799
"717" 1 0.834401567757039
"718" 0 -0.287340799840693
"719" 1 0.373241434166406
"720" 1 0.403290331220696
"721" 1 -1.04167329428932
"722" 0 -1.72830451532074
"723" 1 0.641830027651616
"724" 0 -1.52931053118042
"725" 0 0.00168368848420991
"726" 0 0.250247821348331
"727" 0 0.563867390305883
"728" 1 0.189426237514811
"729" 0 -0.732853806297125
"730" 1 0.986365859895462
"731" 1 1.73863376690625
"732" 1 0.881178808925443
"733" 0 -1.94365090132398
"734" 1 1.39957618540294
"735" 1 -0.056055946186268
"736" 1 0.52491427931929
"737" 1 0.62203323587106
"738" 1 -0.0966860732067051
"739" 1 -0.0752631976487263
"740" 1 1.0191570693309
"741" 1 0.711601922486244
"742" 1 0.990262246044231
"743" 1 2.38292669523033
"744" 1 0.664415863694087
"745" 0 0.207381157385307
"746" 0 -2.21063311057562
"747" 1 2.69171400324612
"748" 0 -0.482676821796308
"749" 1 2.37473471509539
"750" 1 0.374643568004988
"751" 1 1.53843019889679
"752" 0 -0.109710321176239
"753" 1 0.511470754698125
"754" 1 0.213957979642262
"755" 0 -0.186120699373496
"756" 0 -0.120393824622494
"757" 1 1.01283433584425
"758" 1 -0.2014581469715
"759" 0 -2.0376824944408
"760" 0 -0.195889248829828
"761" 1 0.539790605536274
"762" 1 0.61645571635144
"763" 1 0.616567817477434
"764" 0 -1.69210152086908
"765" 1 0.368742058011194
"766" 1 0.967859209947064
"767" 1 1.27657868146766
"768" 0 -0.224961271044116
"769" 1 -0.321892586182801
"770" 1 1.48783783187804
"771" 0 -1.66792804577932
"772" 0 -0.436829976913125
"773" 1 0.457462079357455
"774" 0 -1.61777376538123
"775" 1 0.279627862431757
"776" 1 1.87786402105219
"777" 1 -0.00406065343634058
"778" 0 -0.278454024963586
"779" 1 0.474911714034054
"780" 0 -0.279072170787307
"781" 1 0.813400374079065
"782" 1 0.904435464449695
"783" 1 0.00269166123012091
"784" 1 -1.17669215774973
"785" 0 -1.31822072745909
"786" 0 -0.592997365655317
"787" 0 0.797380500549836
"788" 0 -1.95820517465693
"789" 0 -1.88632515873255
"790" 1 -0.653779824760103
"791" 1 0.394394847980585
"792" 0 -0.913566048164992
"793" 1 0.886749037096059
"794" 1 0.333369970155182
"795" 1 -0.17063961823861
"796" 1 0.81882813653178
"797" 1 0.388365162819368
"798" 0 -0.445935027212156
"799" 1 0.23111493441816
"800" 0 0.647513357977592
"801" 1 0.356283344862047
"802" 0 -0.658010207949479
"803" 1 0.855202205064192
"804" 1 1.15293622555862
"805" 0 0.276274556543337
"806" 0 0.144104662462187
"807" 0 -0.075625080779838
"808" 1 2.16141584630279
"809" 1 0.276315532135793
"810" 1 -0.158294028699944
"811" 0 -2.50791780219725
"812" 0 -1.56528176503053
"813" 1 -0.0776732006105648
"814" 0 0.206294044843098
"815" 0 0.276872458861614
"816" 1 0.821506780448618
"817" 0 -0.194152409320457
"818" 0 1.21458879448256
"819" 0 -0.921516042869578
"820" 0 -1.20844272044307
"821" 0 -1.22898617755381
"822" 1 0.742297024186518
"823" 1 -0.082919942339226
"824" 0 0.789817921820499
"825" 0 -0.267706421557085
"826" 0 -0.591892102212813
"827" 1 -0.368352575126506
"828" 0 -1.85261682424173
"829" 0 -1.16961526041411
"830" 0 -1.44203464635845
"831" 1 1.05432227197535
"832" 0 -0.5973300913628
"833" 1 0.78945985279018
"834" 1 1.51649060169196
"835" 0 -0.191774809109942
"836" 1 0.283878906352351
"837" 0 -1.75106751939608
"838" 0 -0.818669777519803
"839" 0 0.0562148493828386
"840" 0 0.299086903336152
"841" 0 -0.759398117298882
"842" 1 2.6848589992268
"843" 1 -0.458390139092389
"844" 0 0.0642435566300379
"845" 1 0.649791867153518
"846" 1 -0.0260186347739953
"847" 0 -0.643567387027114
"848" 1 1.04530566396331
"849" 1 1.6155453232072
"850" 0 -0.0296939710498354
"851" 0 0.562267345403066
"852" 0 -0.0974124985026302
"853" 1 1.01645521770216
"854" 0 -1.15616739425985
"855" 1 2.32086022399448
"856" 0 -0.603531247788338
"857" 0 -1.45884941443809
"858" 1 -0.35091782719307
"859" 1 0.146708484145002
"860" 1 1.62362120768023
"861" 1 0.91120967677132
"862" 1 0.142458432045787
"863" 0 -1.38948352398816
"864" 0 -0.866037744672114
"865" 1 -0.163284932229294
"866" 1 2.55302611346059
"867" 0 -1.86022757421841
"868" 0 1.13105465184602
"869" 0 -0.527234257233921
"870" 1 1.66599089998742
"871" 0 -1.1392006399734
"872" 1 0.143623234662747
"873" 0 -1.09955094170275
"874" 1 0.903516426361675
"875" 1 1.48377948873809
"876" 1 1.95072100640115
"877" 1 0.797600657589519
"878" 1 1.84326625457782
"879" 1 1.24642390866165
"880" 1 -0.131874911824015
"881" 1 0.4770372382847
"882" 0 -0.971994211475933
"883" 1 -0.185202169400994
"884" 1 1.22096370834882
"885" 1 0.54128414348235
"886" 0 0.45735733162533
"887" 0 -1.03813103968721
"888" 0 -0.604513230334117
"889" 0 -0.764606013753569
"890" 0 0.395295870013499
"891" 0 -0.990507630466559
"892" 0 0.562041390099052
"893" 0 -1.11641641193354
"894" 1 1.82853045813536
"895" 1 0.460591349478104
"896" 0 -0.70100361225327
"897" 0 0.241045932501223
"898" 0 -0.352453199227956
"899" 1 0.371147959759657
"900" 1 0.2435327187603
"901" 1 -1.01411417266147
"902" 0 -0.79131387881947
"903" 0 0.299593684739564
"904" 1 1.63905190875156
"905" 1 1.08461700867092
"906" 0 -0.624567473618094
"907" 0 0.825922901647494
"908" 0 -0.0485683527562885
"909" 1 0.301313651718405
"910" 0 0.260361490736558
"911" 1 2.57544976372339
"912" 0 -1.18528881058722
"913" 0 0.100919859012857
"914" 0 -1.77997728796762
"915" 0 0.589835922958758
"916" 1 1.0966084717214
"917" 1 1.44566224110115
"918" 0 -1.92514525183712
"919" 1 0.41276949719403
"920" 1 1.59336995138365
"921" 0 -0.414015863042303
"922" 0 -0.212150532081949
"923" 1 -0.0365372222047413
"924" 1 0.365018751433036
"925" 1 0.665159875745969
"926" 1 1.31782088371148
"927" 1 -0.0954875904449924
"928" 0 0.196278045472469
"929" 1 2.48799787722146
"930" 1 0.431098928114991
"931" 1 0.188753109329833
"932" 0 -1.34224312528345
"933" 1 0.00285604762222659
"934" 0 -0.221326153166881
"935" 1 -0.0110458298093738
"936" 0 -0.575417641271167
"937" 0 -0.686815652442701
"938" 0 -0.720773631820122
"939" 0 -0.214504515399774
"940" 1 1.36813264802863
"941" 1 1.04908662655933
"942" 1 -0.359975117943056
"943" 0 -1.68591645453874
"944" 0 -0.844583428535954
"945" 0 -0.457760533240508
"946" 0 0.103638004228304
"947" 0 -0.662607275700815
"948" 1 2.00668069083189
"949" 0 -0.272267534418351
"950" 0 -1.21394447023951
"951" 0 -0.141261757282513
"952" 0 -1.00537758159341
"953" 0 0.156155707275326
"954" 1 0.233633614089869
"955" 1 0.355587611628384
"956" 0 -1.62185825912421
"957" 1 0.220711290970649
"958" 0 0.310450080541646
"959" 0 -1.42110844750449
"960" 1 0.955365639730411
